/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Anna_Nicole_Smith/Anna_Nicole_Smith_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Stephane_Rousseau/Stephane_Rousseau_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Danis_Tanovic/Danis_Tanovic_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Sam_Gerald/Sam_Gerald_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Jude_Law/Jude_Law_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Jude_Law/Jude_Law_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Cindy_Crawford/Cindy_Crawford_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Cindy_Crawford/Cindy_Crawford_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Cindy_Crawford/Cindy_Crawford_0003.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Tia_Mowry/Tia_Mowry_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Suzie_McConnell_Serio/Suzie_McConnell_Serio_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Beatrice_Dalle/Beatrice_Dalle_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Queen_Latifah/Queen_Latifah_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Queen_Latifah/Queen_Latifah_0004.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Queen_Latifah/Queen_Latifah_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Queen_Latifah/Queen_Latifah_0003.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Freda_Black/Freda_Black_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Edina_Batar/Edina_Batar_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Sheila_Fraser/Sheila_Fraser_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Sheila_Fraser/Sheila_Fraser_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Lesley_Flood/Lesley_Flood_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Marc-Andre_Fleury/Marc-Andre_Fleury_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Marc-Andre_Fleury/Marc-Andre_Fleury_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Faye_Dunaway/Faye_Dunaway_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Faye_Dunaway/Faye_Dunaway_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Faye_Dunaway/Faye_Dunaway_0003.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Zafarullah_Khan_Jamali/Zafarullah_Khan_Jamali_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Zafarullah_Khan_Jamali/Zafarullah_Khan_Jamali_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Nuon_Chea/Nuon_Chea_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Olivia_Newton-John/Olivia_Newton-John_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Olivia_Newton-John/Olivia_Newton-John_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Naomi_Hayashi/Naomi_Hayashi_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Melissa_Stark/Melissa_Stark_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Colleen_Jones/Colleen_Jones_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Olympia_Dukakis/Olympia_Dukakis_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Monica_Seles/Monica_Seles_0003.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Monica_Seles/Monica_Seles_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Monica_Seles/Monica_Seles_0005.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Monica_Seles/Monica_Seles_0004.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Monica_Seles/Monica_Seles_0006.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Monica_Seles/Monica_Seles_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Sarah_Michelle_Gellar/Sarah_Michelle_Gellar_0002.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Sarah_Michelle_Gellar/Sarah_Michelle_Gellar_0003.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Sarah_Michelle_Gellar/Sarah_Michelle_Gellar_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Terry_Semel/Terry_Semel_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Teresa_Heinz_Kerry/Teresa_Heinz_Kerry_0001.jpg;1
/home/jeremy/jeremy.rutman@gmail.com/TrendiGuru/techdev/trendi_guru_modules/classifier_stuff/male-female/female/Dolma_Tsering/Dolma_Tsering_0002.jpg;1
